,Fz_fullMeanFreq,Cz_fullMeanFreq,Pz_fullMeanFreq,Fz_fullMedian,Cz_fullMedian,Pz_fullMedian,Fz_fullPeakFreq,Cz_fullPeakFreq,Pz_fullPeakFreq,Fz_fullSpectralEdgeFreq,Cz_fullSpectralEdgeFreq,Pz_fullSpectralEdgeFreq,Fz_averagePowerFull,Cz_averagePowerFull,Pz_averagePowerFull,Fz_deltaMeanFreq,Cz_deltaMeanFreq,Pz_deltaMeanFreq,Fz_deltaMedian,Cz_deltaMedian,Pz_deltaMedian,Fz_deltaPeakFreq,Cz_deltaPeakFreq,Pz_deltaPeakFreq,Fz_deltaSpectralEdgeFreq,Cz_deltaSpectralEdgeFreq,Pz_deltaSpectralEdgeFreq,Fz_averagePowerDelta,Cz_averagePowerDelta,Pz_averagePowerDelta,Fz_thetaMeanFreq,Cz_thetaMeanFreq,Pz_thetaMeanFreq,Fz_thetaMedian,Cz_thetaMedian,Pz_thetaMedian,Fz_thetaPeakFreq,Cz_thetaPeakFreq,Pz_thetaPeakFreq,Fz_thetaSpectralEdgeFreq,Cz_thetaSpectralEdgeFreq,Pz_thetaSpectralEdgeFreq,Fz_averagePowerTheta,Cz_averagePowerTheta,Pz_averagePowerTheta,Fz_alphaMeanFreq,Cz_alphaMeanFreq,Pz_alphaMeanFreq,Fz_alphaMedian,Cz_alphaMedian,Pz_alphaMedian,Fz_alphaPeakFreq,Cz_alphaPeakFreq,Pz_alphaPeakFreq,Fz_alphaSpectralEdgeFreq,Cz_alphaSpectralEdgeFreq,Pz_alphaSpectralEdgeFreq,Fz_averagePowerAlpha,Cz_averagePowerAlpha,Pz_averagePowerAlpha,Fz_betaMeanFreq,Cz_betaMeanFreq,Pz_betaMeanFreq,Fz_betaMedian,Cz_betaMedian,Pz_betaMedian,Fz_betaPeakFreq,Cz_betaPeakFreq,Pz_betaPeakFreq,Fz_betaSpectralEdgeFreq,Cz_betaSpectralEdgeFreq,Pz_betaSpectralEdgeFreq,Fz_averagePowerBeta,Cz_averagePowerBeta,Pz_averagePowerBeta,Fz_gammaMeanFreq,Cz_gammaMeanFreq,Pz_gammaMeanFreq,Fz_gammaMedian,Cz_gammaMedian,Pz_gammaMedian,Fz_gammaPeakFreq,Cz_gammaPeakFreq,Pz_gammaPeakFreq,Fz_gammaSpectralEdgeFreq,Cz_gammaSpectralEdgeFreq,Pz_gammaSpectralEdgeFreq,Fz_averagePowerGamma,Cz_averagePowerGamma,Pz_averagePowerGamma,Fz_rmsFull,Cz_rmsFull,Pz_rmsFull,Fz_rmsDelta,Cz_rmsDelta,Pz_rmsDelta,Fz_rmsTheta,Cz_rmsTheta,Pz_rmsTheta,Fz_rmsAlpha,Cz_rmsAlpha,Pz_rmsAlpha,Fz_rmsBeta,Cz_rmsBeta,Pz_rmsBeta,Fz_rmsGamma,Cz_rmsGamma,Pz_rmsGamma,Fz_sdFull,Cz_sdFull,Pz_sdFull,Fz_sdDelta,Cz_sdDelta,Pz_sdDelta,Fz_sdTheta,Cz_sdTheta,Pz_sdTheta,Fz_sdAlpha,Cz_sdAlpha,Pz_sdAlpha,Fz_sdBeta,Cz_sdBeta,Pz_sdBeta,Fz_sdGamma,Cz_sdGamma,Pz_sdGamma,Class
182,9.108318123605388,9.382740859511832,9.210329076746355,7.1000000000000005,6.9,8.0,1.9000000000000001,1.9000000000000001,1.9000000000000001,19.8,20.400000000000002,19.6,1.1108445172176087e-10,3.131709080285132e-10,4.200326667371138e-10,2.152793922139201,2.1109910815514983,2.251493952778919,2.0,2.0,2.1,1.9000000000000001,1.9000000000000001,1.9000000000000001,3.3000000000000003,3.2,3.5,4.366856791093603e-11,1.2483716994453016e-10,1.5210794205996906e-10,5.735772126273849,5.667363789139656,5.887749108428211,5.4,5.300000000000001,5.7,8.0,5.1000000000000005,8.0,7.800000000000001,7.7,7.9,1.4401576214886873e-11,3.921990796121756e-11,5.8060937218908944e-11,10.467119293815765,10.536693472025304,10.291268531518204,10.5,10.5,10.3,8.3,12.8,8.4,12.8,12.8,12.700000000000001,2.3226651265902306e-11,5.969163626824806e-11,1.0116362833349944e-10,18.451334047985654,18.692994966093675,18.229895166716048,17.7,18.0,17.5,13.100000000000001,13.0,13.100000000000001,24.0,24.400000000000002,24.3,2.7150119470262313e-11,8.002399454776712e-11,9.873934492691544e-11,34.471081603666796,34.774697326548576,34.46635294981186,33.800000000000004,34.0,33.7,30.0,30.5,30.0,39.5,40.0,39.6,2.6453532458595936e-12,9.442068803858493e-12,9.948213547325554e-12,1.0110136244130195e-05,1.698269281480128e-05,1.965605639743248e-05,6.191100873423939e-06,1.0502309820361166e-05,1.14556528619471e-05,3.429523442171378e-06,5.68321608455399e-06,6.841874271821052e-06,4.182462753959892e-06,6.736956074704002e-06,8.704413978265676e-06,4.755385123641952e-06,8.19531469905955e-06,9.026947078887922e-06,1.440859342062622e-06,2.7365015361747103e-06,2.7673204213490424e-06,1.0110136093809819e-05,1.698269248545778e-05,1.965605628532011e-05,6.191100849165404e-06,1.0502309793114185e-05,1.1455652781059909e-05,3.429523442171045e-06,5.683216084551081e-06,6.841874271819193e-06,4.182462753959785e-06,6.736956074703797e-06,8.704413978265539e-06,4.7553851236419245e-06,8.195314699059521e-06,9.026947078887885e-06,1.4408593420626224e-06,2.7365015361747124e-06,2.767320421349039e-06,1.0
183,7.417774147676795,7.62368410757262,7.734404885780357,4.1000000000000005,4.2,4.3,2.9000000000000004,2.9000000000000004,2.9000000000000004,19.1,19.200000000000003,19.5,4.5496530793947146e-10,4.5601912220532333e-10,2.5045524886966955e-10,2.323518665832557,2.3507965709960565,2.351495063969558,2.4000000000000004,2.4000000000000004,2.4000000000000004,2.9000000000000004,2.9000000000000004,2.9000000000000004,3.4000000000000004,3.5,3.5,2.2436271778080473e-10,2.1545734926570482e-10,1.1675258685479233e-10,5.990239781081997,6.091527954793415,6.1071892432821215,6.0,6.2,6.2,4.1000000000000005,4.1000000000000005,4.1000000000000005,7.7,7.800000000000001,7.800000000000001,1.0893240695293657e-10,1.1609372087015409e-10,6.437548954403239e-11,9.598938651735114,9.669650290015298,9.688372419375167,9.200000000000001,9.3,9.3,8.0,8.0,8.0,11.9,11.9,11.9,4.543964676340959e-11,4.497814387180048e-11,2.470190558582599e-11,19.687183382871883,19.553082401482385,19.57569776563083,18.900000000000002,18.400000000000002,18.400000000000002,15.600000000000001,15.600000000000001,15.600000000000001,26.5,26.400000000000002,26.400000000000002,5.927001721577915e-11,6.237233820633947e-11,3.4866265841666866e-11,35.45697466420608,35.68117265254533,35.752301108783385,34.7,35.0,35.0,31.200000000000003,31.700000000000003,31.700000000000003,41.1,40.800000000000004,40.900000000000006,1.6834583734238416e-11,1.704607149529064e-11,9.71952891124368e-12,2.0503881744837626e-05,2.0534538669633388e-05,1.5218760066749122e-05,1.3957666165871339e-05,1.3543822059377654e-05,9.958468505135346e-06,9.168144937831047e-06,9.458475364347654e-06,7.0496508619125806e-06,6.080389675223814e-06,6.044048740876549e-06,4.478908602476118e-06,7.039631720468995e-06,7.194625902006463e-06,5.377520496288447e-06,3.697398291289336e-06,3.7615095190892068e-06,2.845299294701226e-06,2.0503881676124565e-05,2.0534538567327322e-05,1.5218759989017985e-05,1.3957666066500134e-05,1.3543821905127705e-05,9.95846838688216e-06,9.168144937829243e-06,9.458475364347398e-06,7.0496508619124484e-06,6.080389675223812e-06,6.044048740876526e-06,4.4789086024761e-06,7.039631720468985e-06,7.194625902006458e-06,5.377520496288446e-06,3.6973982912893403e-06,3.761509519089205e-06,2.8452992947012233e-06,0.0
184,9.685006185027754,9.685006185027813,9.685006185027753,9.700000000000001,9.700000000000001,9.700000000000001,9.9,9.9,9.9,19.400000000000002,19.400000000000002,19.400000000000002,3.222270070103455e-11,8.279108960981814e-11,2.0569638261123784e-10,1.8533062641170466,1.8533062641170543,1.853306264117047,1.7000000000000002,1.7000000000000002,1.7000000000000002,1.6,1.6,1.6,2.7,2.7,2.7,8.969635773185731e-12,2.3046048373015327e-11,5.7258441773796556e-11,5.956328189865921,5.956328189865922,5.95632818986592,5.800000000000001,5.800000000000001,5.800000000000001,7.9,7.9,7.9,7.800000000000001,7.800000000000001,7.800000000000001,2.9566000147681552e-12,7.596512130815998e-12,1.8873710602619246e-11,10.027431590977328,10.027431590977326,10.027431590977326,10.0,10.0,10.0,9.9,9.9,9.9,10.9,10.9,10.9,1.4381244122246757e-11,3.695031282053224e-11,9.180390932595872e-11,19.36449282417754,19.36449282417754,19.364492824177532,18.900000000000002,18.900000000000002,18.900000000000002,17.2,17.2,17.2,25.6,25.6,25.6,4.802582803890219e-12,1.2339470454836334e-11,3.065770057937563e-11,36.461047110320436,36.461047110320436,36.46104711032042,36.800000000000004,36.800000000000004,36.800000000000004,37.5,37.5,37.5,41.800000000000004,41.800000000000004,41.800000000000004,1.115771366056285e-12,2.8667965484429402e-12,7.122622524672753e-12,5.4586387990218e-06,8.749740809198323e-06,1.3791665527153641e-05,2.8638604126307704e-06,4.590528380213267e-06,7.235760852053076e-06,1.55172201218917e-06,2.4872804218179843e-06,3.9205435221450985e-06,3.5982219064668475e-06,5.767648348743345e-06,9.091180943381133e-06,2.0214663051739514e-06,3.240241180268151e-06,5.107388156982701e-06,9.585664850168186e-07,1.5365017912129475e-06,2.4218910306467604e-06,5.458638798490788e-06,8.749740808347157e-06,1.379166552581199e-05,2.8638604116395013e-06,4.590528378624343e-06,7.235760849548562e-06,1.5517220121887343e-06,2.4872804218172868e-06,3.920543522144e-06,3.598221906466839e-06,5.767648348743346e-06,9.09118094338113e-06,2.021466305173952e-06,3.2402411802681535e-06,5.107388156982704e-06,9.585664850168194e-07,1.5365017912129456e-06,2.4218910306467595e-06,0.0
185,5.269820064078376,5.269820064078347,5.269820064078344,1.9000000000000001,1.9000000000000001,1.9000000000000001,1.5,1.5,1.5,13.100000000000001,13.100000000000001,13.100000000000001,2.7515910556415357e-10,3.778564740938934e-10,2.804965908755183e-10,1.7304709106496283,1.730470910649625,1.7304709106496257,1.6,1.6,1.6,1.5,1.5,1.5,2.7,2.7,2.7,1.9657325410214373e-10,2.699401008151686e-10,2.0038634563777142e-10,6.404725993519393,6.4047259935193885,6.404725993519392,6.800000000000001,6.800000000000001,6.800000000000001,7.4,7.4,7.4,7.6000000000000005,7.6000000000000005,7.6000000000000005,2.7431371755227834e-11,3.7669556272679824e-11,2.79634804183733e-11,10.44517836784881,10.445178367848804,10.445178367848806,10.5,10.5,10.5,11.4,11.4,11.4,12.3,12.3,12.3,2.3407879861022478e-11,3.214438036555241e-11,2.3861941574416194e-11,19.54942892808889,19.54942892808889,19.54942892808889,18.3,18.3,18.3,17.3,17.3,17.3,27.200000000000003,27.200000000000003,27.200000000000003,1.884918558114163e-11,2.5884249000696854e-11,1.92148185881403e-11,36.07767099181971,36.07767099181972,36.07767099181973,35.6,35.6,35.6,30.400000000000002,30.400000000000002,30.400000000000002,42.2,42.2,42.2,8.901728799793655e-12,1.222411248478874e-11,9.074402884546235e-12,1.5948366311370028e-05,1.8689070037688248e-05,1.6102305104175576e-05,1.3319585164647563e-05,1.5608536646012554e-05,1.3448150111105745e-05,4.6252801640793535e-06,5.4201278828654476e-06,4.669924865043974e-06,4.460974056738035e-06,5.227586008182492e-06,4.5040328219822956e-06,3.925707249098345e-06,4.600334372402344e-06,3.963599445893641e-06,2.6834235533916403e-06,3.14456601704493e-06,2.7093248259314082e-06,1.59483663096784e-05,1.8689070035705944e-05,1.610230510246761e-05,1.3319585162877967e-05,1.5608536643938878e-05,1.3448150109319083e-05,4.625280164076771e-06,5.420127882862422e-06,4.669924865041369e-06,4.460974056738031e-06,5.227586008182488e-06,4.5040328219822905e-06,3.925707249098344e-06,4.6003343724023444e-06,3.9635994458936384e-06,2.683423553391641e-06,3.1445660170449307e-06,2.709324825931407e-06,1.0
186,10.965880493008058,11.2664729353472,11.022046728028679,9.200000000000001,9.5,9.5,9.700000000000001,9.3,9.3,22.0,21.400000000000002,18.7,1.1702071777533008e-10,1.326827398829167e-10,2.723032445112268e-10,2.551183213490901,2.704365490268912,2.781565541382252,2.6,2.8000000000000003,2.9000000000000004,2.6,4.0,4.0,3.8000000000000003,3.9000000000000004,3.9000000000000004,1.7585300196375797e-11,1.4734187161063094e-11,1.980167847759554e-11,6.022856237951171,5.983404222405005,5.930148263047739,6.2,6.1000000000000005,6.0,6.6000000000000005,6.6000000000000005,4.0,7.5,7.5,7.7,3.308906444880875e-11,2.3119898329597116e-11,2.241782562345842e-11,9.999553939190621,9.781414802811016,9.631248121525017,9.700000000000001,9.600000000000001,9.5,9.700000000000001,9.3,9.3,12.200000000000001,11.200000000000001,10.3,3.717357443468513e-11,6.644874240921549e-11,1.8716632956013135e-10,18.94453275903077,19.207456608095686,19.493316112529314,18.1,18.5,18.900000000000002,17.900000000000002,14.700000000000001,14.8,25.6,26.5,26.900000000000002,2.2642595157229797e-11,2.1409029040775483e-11,3.2979302207119766e-11,36.250110928018714,36.34274664744937,36.32105569796495,35.800000000000004,35.9,35.9,34.4,34.4,31.900000000000002,42.2,42.1,41.800000000000004,6.598153631572999e-12,7.052856366332906e-12,1.0183830603644605e-11,1.0409703467226192e-05,1.1089817218138484e-05,1.587790906317864e-05,3.820913382686808e-06,3.4287380940698394e-06,3.884500810568485e-06,5.2710753266530885e-06,4.3747939048676675e-06,4.236722893406929e-06,5.71128814264447e-06,7.736750230939938e-06,1.3043540441105022e-05,4.359125144131625e-06,4.216294921208317e-06,5.250822557764446e-06,2.349836084073103e-06,2.4423705768919893e-06,2.933736902977302e-06,1.040970346722229e-05,1.1089817218100032e-05,1.587790906307269e-05,3.820913382685215e-06,3.4287380939824654e-06,3.88450081019566e-06,5.271075326653082e-06,4.3747939048676505e-06,4.2367228934068676e-06,5.711288142644453e-06,7.73675023093993e-06,1.3043540441105e-05,4.3591251441316264e-06,4.216294921208312e-06,5.2508225577644245e-06,2.3498360840731053e-06,2.4423705768919897e-06,2.9337369029773047e-06,0.0
187,12.10697213114329,9.563659489304024,10.486894627891294,6.7,6.300000000000001,6.6000000000000005,4.6000000000000005,6.800000000000001,6.7,29.700000000000003,26.6,26.700000000000003,6.773015934806207e-11,7.517679410212774e-11,7.816816948654193e-11,2.5867536039596817,2.3615699915500534,2.1522709014284227,2.7,2.4000000000000004,2.1,3.1,2.5,1.6,3.7,3.5,3.2,1.848750662170616e-11,2.1730257458246545e-11,2.4335613039629736e-11,5.706241089682204,6.002938436929583,6.140516789248996,5.5,6.2,6.4,4.6000000000000005,6.800000000000001,6.7,7.2,7.300000000000001,7.300000000000001,2.045814101543824e-11,2.985058690424024e-11,2.3096504982392044e-11,10.107926508219265,9.754721578804789,9.756653026252918,10.0,9.1,9.1,8.700000000000001,8.700000000000001,8.700000000000001,12.200000000000001,12.0,12.100000000000001,5.4220875667344944e-12,7.212535495465064e-12,8.818435339601254e-12,22.36017686399766,22.039144669338224,21.688132683616505,23.3,21.8,21.6,29.700000000000003,26.1,20.700000000000003,29.0,28.8,28.0,1.7092624340957466e-11,1.2015196320376478e-11,1.706314005349951e-11,34.92765628713923,35.235953524989014,35.12141840162035,34.300000000000004,35.0,34.5,31.1,30.200000000000003,30.200000000000003,40.7,40.300000000000004,40.0,6.241356197139306e-12,4.33121924092062e-12,4.804154075999961e-12,7.907034924256716e-06,8.323138720050791e-06,8.49134862928131e-06,3.89524135859759e-06,4.323877357918693e-06,4.646779494124158e-06,4.220902594397659e-06,5.135981761857796e-06,4.515194370089295e-06,2.1267157482035978e-06,2.443060431993675e-06,2.722562697792245e-06,3.705093532695933e-06,3.091670182728671e-06,3.7654205750494635e-06,2.2425598822649204e-06,1.8990143370684925e-06,1.9849686306463585e-06,7.907034922014367e-06,8.323138711834287e-06,8.491348626522594e-06,3.895241353829612e-06,4.323877342071222e-06,4.646779488972032e-06,4.220902594395433e-06,5.135981761857303e-06,4.515194370087325e-06,2.1267157482035952e-06,2.4430604319936214e-06,2.722562697792227e-06,3.705093532695935e-06,3.0916701827286673e-06,3.7654205750494627e-06,2.2425598822649217e-06,1.8990143370684908e-06,1.98496863064636e-06,0.0
188,7.551731360379859,7.4369902087386475,7.44185458887151,6.6000000000000005,6.5,6.7,8.8,1.8,1.9000000000000001,12.700000000000001,13.0,12.4,9.024061894242427e-10,1.0260608654007848e-09,9.007408134121339e-10,2.409138334504698,2.3436693265884694,2.2975754994148545,2.4000000000000004,2.2,2.2,1.9000000000000001,1.8,1.9000000000000001,3.5,3.5,3.4000000000000004,2.8348245246459657e-10,3.641125746029839e-10,2.727252539782323e-10,6.172903193306838,6.307556732099204,6.216707278066255,6.300000000000001,6.4,6.4,6.6000000000000005,6.6000000000000005,6.7,7.4,7.5,7.6000000000000005,2.516774400232966e-10,2.6275420846475225e-10,2.6963077472317105e-10,9.890630106331269,9.914178755256911,9.92304384086289,9.3,9.5,9.700000000000001,8.8,8.700000000000001,8.5,12.200000000000001,12.200000000000001,12.100000000000001,2.8787701091512486e-10,2.970212915231376e-10,2.824224524075649e-10,19.285693335254525,18.86095680224765,18.53816878785101,18.3,17.3,17.0,13.0,13.0,13.0,25.900000000000002,25.6,26.0,6.711578559252772e-11,8.71783086451586e-11,6.469357035730314e-11,34.762494409338665,34.61910039839328,34.8147422934263,34.300000000000004,33.9,34.1,31.3,31.400000000000002,31.200000000000003,39.5,39.6,40.7,1.2703684228107414e-11,1.5415147405000905e-11,1.1409022265525108e-11,2.877512626467404e-05,3.070972697041463e-05,2.8791166609815655e-05,1.5544198825665986e-05,1.754891921762412e-05,1.5357976260312793e-05,1.4813733498238797e-05,1.5133298162361653e-05,1.5170519712272511e-05,1.553747517073975e-05,1.5723181669594578e-05,1.5355640523830076e-05,7.514619582110383e-06,8.504736633191862e-06,7.275693127260783e-06,3.1677210546643026e-06,3.518623150637442e-06,3.018601997396815e-06,2.8775126229085007e-05,3.070972687131061e-05,2.879116656332605e-05,1.5544198758360182e-05,1.7548919043827497e-05,1.5357976170542473e-05,1.4813733498202517e-05,1.513329816234571e-05,1.5170519712259057e-05,1.5537475170739782e-05,1.5723181669594585e-05,1.535564052383004e-05,7.514619582110369e-06,8.504736633191862e-06,7.275693127260765e-06,3.1677210546643022e-06,3.5186231506374427e-06,3.018601997396815e-06,0.0
189,10.755273188711039,10.755273188711081,10.7552731887111,7.2,7.2,7.2,1.5,1.5,1.5,23.5,23.5,23.5,6.944283600102984e-11,1.622090084450551e-10,2.2567693173001626e-10,2.077521242211791,2.0775212422118,2.0775212422117986,1.9000000000000001,1.9000000000000001,1.9000000000000001,1.5,1.5,1.5,3.5,3.5,3.5,1.7657227201199052e-11,4.124487824997592e-11,5.738286462792522e-11,5.58461122546892,5.584611225468919,5.58461122546892,5.300000000000001,5.300000000000001,5.300000000000001,4.7,4.7,4.7,7.300000000000001,7.300000000000001,7.300000000000001,1.9131413007858407e-11,4.468837554548503e-11,6.217370769836072e-11,10.674869606682272,10.674869606682275,10.67486960668227,10.9,10.9,10.9,12.200000000000001,12.200000000000001,12.200000000000001,12.4,12.4,12.4,1.1084367494713876e-11,2.589157304191149e-11,3.6022233399826524e-11,21.028209307279848,21.028209307279848,21.02820930727986,21.0,21.0,21.0,21.0,21.0,21.0,26.700000000000003,26.700000000000003,26.700000000000003,1.9332404903414622e-11,4.5157865243215525e-11,6.282689580103354e-11,34.39639884889283,34.39639884889282,34.39639884889282,33.4,33.4,33.4,30.0,30.0,30.0,40.400000000000006,40.400000000000006,40.400000000000006,2.28154377559557e-12,5.329375568098316e-12,7.414613638136737e-12,8.011810831418619e-06,1.2244877560647161e-05,1.444310426357311e-05,3.966378138645392e-06,6.062027135798055e-06,7.150295259164062e-06,4.014593003315315e-06,6.135716483550914e-06,7.237213476797424e-06,3.038941620648604e-06,4.6445764686393686e-06,5.478380805724541e-06,4.114972148485648e-06,6.2891312817926694e-06,7.418169628919508e-06,1.343986397703086e-06,2.054086052370713e-06,2.422839989522405e-06,8.011810831339608e-06,1.2244877560526417e-05,1.444310426343069e-05,3.966378138478885e-06,6.062027135543574e-06,7.1502952588638986e-06,4.014593003313308e-06,6.135716483547848e-06,7.237213476793813e-06,3.0389416206484796e-06,4.6445764686391755e-06,5.478380805724321e-06,4.114972148485648e-06,6.289131281792665e-06,7.418169628919497e-06,1.3439863977030855e-06,2.054086052370713e-06,2.4228399895224063e-06,1.0
190,8.800416405989848,9.494793416496634,9.313624075107318,5.800000000000001,7.4,7.1000000000000005,2.2,3.5,3.5,21.700000000000003,23.400000000000002,23.1,1.6634979169205452e-11,2.2277724887573286e-11,1.614033341071148e-11,2.50722144604412,2.615134057475417,2.607127599708191,2.5,2.7,2.7,2.2,3.5,3.5,3.6,3.6,3.6,5.86854141351337e-12,6.483497818816895e-12,4.8262968520547715e-12,5.80924071248074,5.750538821805825,5.750935793673538,5.6000000000000005,5.5,5.5,5.300000000000001,5.300000000000001,5.300000000000001,7.5,7.6000000000000005,7.6000000000000005,4.035298908683199e-12,5.260226655415486e-12,3.853279453908314e-12,9.633204759348992,9.62097440567669,9.622025647415445,9.3,9.3,9.3,9.1,9.1,9.1,11.100000000000001,11.100000000000001,11.100000000000001,3.4533064651946102e-12,5.815809702683271e-12,4.135394837803928e-12,20.288107298126434,21.06881793129272,20.932611658126028,19.6,21.200000000000003,21.0,15.4,15.4,15.4,27.1,28.0,27.8,2.687178480249527e-12,4.033702637522458e-12,2.854761277395259e-12,35.164888677742745,34.68733533597176,34.64616202110422,34.800000000000004,34.0,34.1,30.400000000000002,30.3,30.3,40.2,40.5,40.300000000000004,5.776567697222091e-13,6.67600644513301e-13,4.581771819519993e-13,3.918460001498574e-06,4.534547108957269e-06,3.859716396939497e-06,2.224790585867385e-06,2.297351247563048e-06,1.985098473025234e-06,1.8580229869633733e-06,2.1193084425436716e-06,1.8141634264936724e-06,1.7377462946735294e-06,2.2599875353930463e-06,1.9053317969378808e-06,1.506692454590038e-06,1.8305328544178226e-06,1.5429533562358825e-06,6.826754650450523e-07,7.154231850098744e-07,5.915583319690013e-07,3.918460001442986e-06,4.5345471088664196e-06,3.8597163968630845e-06,2.22479058585848e-06,2.2973512475621305e-06,1.985098473025001e-06,1.8580229869632075e-06,2.1193084425427348e-06,1.81416342649295e-06,1.7377462946735152e-06,2.2599875353930383e-06,1.9053317969378717e-06,1.5066924545900366e-06,1.8305328544178221e-06,1.5429533562358806e-06,6.826754650450514e-07,7.154231850098744e-07,5.91558331969001e-07,0.0
191,8.02270069657296,8.357401861030805,7.8695366268465525,4.5,4.6000000000000005,4.0,1.9000000000000001,2.2,2.2,20.0,21.700000000000003,20.0,4.5239457331896555e-10,4.858231789645192e-10,5.451705923964839e-10,2.187265801810819,2.1349197129095,1.9745072316942176,2.1,2.1,1.9000000000000001,1.9000000000000001,2.2,2.2,3.2,3.2,3.0,2.1398266319471267e-10,2.292254874767466e-10,2.7207232468207317e-10,6.045478203388883,6.180031185067166,6.141772000218308,6.300000000000001,6.5,6.5,8.0,6.7,6.7,7.800000000000001,7.800000000000001,7.800000000000001,7.849221179118263e-11,8.636105953762455e-11,7.582454171663434e-11,9.646919141618337,9.889716460840237,10.320030214947757,9.200000000000001,9.4,10.700000000000001,8.0,8.0,11.3,12.100000000000001,12.0,11.700000000000001,6.91271431285206e-11,5.949138146780782e-11,9.133620661081197e-11,19.158068687774655,19.59505113059667,19.353990501126603,18.400000000000002,19.400000000000002,19.0,16.5,16.6,21.700000000000003,25.8,25.3,24.200000000000003,7.387259755343706e-11,9.346702344221555e-11,8.831867743999805e-11,35.774770394036544,36.25336890185244,36.17853119638126,35.2,36.300000000000004,36.1,33.300000000000004,37.800000000000004,32.300000000000004,40.6,41.6,41.7,1.690629554406919e-11,1.6946546198721767e-11,1.756889084777778e-11,2.0437272863732525e-05,2.119846049506367e-05,2.2480293625581282e-05,1.38484769994394e-05,1.4333991719730252e-05,1.5716335726155846e-05,7.967292320881783e-06,8.485906652255147e-06,7.834682072777214e-06,7.41312003397486e-06,6.90195179419438e-06,8.794821655167111e-06,7.890769240119581e-06,8.992753885385126e-06,8.750005802438422e-06,3.752556075864255e-06,3.7570467992151707e-06,3.8115498290097808e-06,2.0437272364530453e-05,2.1198460272013885e-05,2.2480293622760906e-05,1.3848476447542992e-05,1.4333991525824371e-05,1.571633567404672e-05,7.96729232087505e-06,8.485906652240012e-06,7.83468207277428e-06,7.413120033974667e-06,6.901951794194382e-06,8.794821655167001e-06,7.890769240119567e-06,8.992753885385077e-06,8.750005802438417e-06,3.752556075864251e-06,3.757046799215174e-06,3.8115498290097816e-06,0.0
192,8.238626690240421,7.812602574097939,9.077650579114215,6.800000000000001,6.800000000000001,6.4,1.8,1.8,1.7000000000000002,19.1,14.600000000000001,22.0,1.3442939001570306e-10,7.746774486816162e-11,9.899014391559682e-11,2.0555829518222435,1.930745746146921,2.011589283333499,1.9000000000000001,1.8,1.8,1.8,1.8,1.7000000000000002,3.3000000000000003,3.1,3.5,5.179698108778632e-11,3.037854581927797e-11,3.6917169718106995e-11,5.883886194034005,6.0032510525940355,5.410916605817687,5.4,5.800000000000001,5.1000000000000005,5.0,7.9,5.2,7.800000000000001,7.800000000000001,7.1000000000000005,2.2080100085470087e-11,1.2787784624935107e-11,1.5634051670801534e-11,9.938846924866576,10.043540178271838,10.295501834212057,10.200000000000001,10.3,10.4,10.4,10.4,10.600000000000001,11.200000000000001,11.200000000000001,11.700000000000001,4.177384223384619e-11,2.5216625058092993e-11,2.8676194192844166e-11,19.924087970871344,19.514901148717765,20.58451419261157,20.3,19.900000000000002,20.900000000000002,20.400000000000002,13.700000000000001,13.0,26.3,26.200000000000003,26.700000000000003,1.329860465265122e-11,6.522351064745876e-12,1.2228253428153712e-11,35.22534532907779,35.29580030457595,35.16300663825385,34.800000000000004,35.0,34.6,35.300000000000004,35.300000000000004,32.1,40.300000000000004,40.2,41.0,5.395888627550536e-12,2.5139999734528338e-12,5.458716215559197e-12,1.1165654930372134e-05,8.474481301279414e-06,9.560360406558037e-06,6.797598054158971e-06,5.229171148634012e-06,5.672039770343021e-06,4.201338740557336e-06,3.1497358072011594e-06,3.6467826596866806e-06,6.0652349310818434e-06,4.723954163572755e-06,5.047878591942884e-06,3.33386363898999e-06,2.320930673076604e-06,3.212923688469123e-06,2.1166643276693664e-06,1.4403022978081761e-06,2.0955296659964754e-06,1.1165654737175825e-05,8.474481283644386e-06,9.560359808749422e-06,6.797597900816287e-06,5.229171141425059e-06,5.6720391591641104e-06,4.201338740557093e-06,3.1497358072010514e-06,3.6467826596865103e-06,6.065234931081742e-06,4.723954163572496e-06,5.0478785919426345e-06,3.3338636389899892e-06,2.320930673076603e-06,3.212923688469126e-06,2.116664327669367e-06,1.4403022978081768e-06,2.0955296659964763e-06,0.0
